Solar Resource Report for King Abdullah City for Atomic and Renewable Energy
K.A.CARE Building Olaya St Station
Selected Range: Feb 2013 to Jul 2016
Available Data within Range is Provided Below

Prepared By: King Abdullah City for Atomic and Renewable Energy
As part of the Renewable Resource Monitoring and Mapping (RRMM) Program

http://rratlas.kacare.gov.sa

Site,Latitude,Longitude,Date,Air Temperature (C°),Air Temperature Uncertainty (C°),Wind Direction at 3m (°N),Wind Direction at 3m Uncertainty (°N),Wind Speed at 3m (m/s),Wind Speed at 3m Uncertainty (m/s),Wind Speed at 3m (std dev) (m/s),Wind Speed at 3m (std dev) Uncertainty (m/s),DHI (Wh/m2),DHI Uncertainty (Wh/m2),Standard Deviation DHI (Wh/m2),DNI (Wh/m2),DNI Uncertainty (Wh/m2),Standard Deviation DNI (Wh/m2),GHI (Wh/m2),GHI Uncertainty (Wh/m2),Standard Deviation GHI (Wh/m2),Peak Wind Speed at 3m (m/s),Peak Wind Speed at 3m Uncertainty (m/s),Relative Humidity (%),Relative Humidity Uncertainty (%),Barometric Pressure (mB (hPa equiv)),Barometric Pressure Uncertainty (mB (hPa equiv))
Riyadh - K.A.CARE HQ,24.71,46.68,10/1/2015 12:00:00 AM,32,0.5,133,4,2.5,0,1.1,,2316,187.4,481.8,4483.3,351,1539.1,5297.6,352.6,606.3,12,0.1,20.8,3,938.5,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,11/1/2015 12:00:00 AM,22.2,0.5,87,4,2.8,0.1,1.3,,1758.9,142.7,395.5,3968.4,369.1,1828.1,4053.5,284.1,1002.3,13.6,0.1,46.6,3,941,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,12/1/2015 12:00:00 AM,15.8,0.5,83,3.7,2.6,0,1.2,,1564.2,130.6,540.1,4311.8,423.5,2107.3,3812.2,262.8,800.8,12.8,0.1,46,3,944.1,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,1/1/2016 12:00:00 AM,16.2,0.5,61,4,2.5,0.1,1.4,,1618.2,139.2,556.4,5021.5,442,1897.6,4353.6,299,528.3,15.5,0.1,39.5,3,943.1,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,2/1/2016 12:00:00 AM,18.7,0.5,67,3.7,2.7,0,1.5,,1619,172.5,782.6,6186.4,516.3,2346.3,5280.1,352.6,640.7,15.7,0.1,30.5,3,942.8,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,3/1/2016 12:00:00 AM,23.5,0.5,104,4,3.2,0.1,1.5,,2771.1,217.8,805.1,3830.9,502.1,2457.6,5476,389.7,1118.6,27.5,0.1,31.6,3,938.7,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,4/1/2016 12:00:00 AM,26.9,0.5,196,4,2.7,0,1.3,,2594.5,225.2,750.3,5424.6,521.9,2394.1,6618.7,437.4,1186.3,18.9,0.1,31,3,937.1,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,5/1/2016 12:00:00 AM,34.4,0.5,324,4,3.1,0.1,1.7,,3311.9,255.4,812,4959.1,440,1933.8,7211,454.4,850.5,20.3,0.1,16,3,934.3,4.7
Riyadh - K.A.CARE HQ,24.71,46.68,6/1/2016 12:00:00 AM,37.6,0.5,3,3,2.8,0.1,1.3,,3150.9,231.5,512.3,5740.5,401.2,967,7668.1,455.9,196.8,14.7,0.1,10.3,3,931.8,4.6
Riyadh - K.A.CARE HQ,24.71,46.68,7/1/2016 12:00:00 AM,39.4,0.5,352,4,3,0.1,1.6,,2477.1,180.2,511.3,6668.4,468.2,1245.1,7600.1,473.6,371.2,22.9,0.1,11.5,3,928.2,4.6
